index,Order ID,Date,Status,Fulfillment,Sales Channel ,ship-service-level,SKU,Category,Size,ASIN,Courier Status,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,fulfilled-by
3815,403-2263707-2442554,05-29-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-L,Bottom,L,B09G3B6MV2,Cancelled,0,INR,0.0,LUCKNOW,UTTAR PRADESH,451090,FALSE,Easy Ship
3816,403-3516059-7046111,05-11-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-M,Saree,M,B082W9XY8F,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,475914,IN Core Free Shipping,Amazon
3817,403-5236704-1585529,05-23-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-L,Top,L,B098VXG22J,Cancelled,0,INR,0.0,COIMBATORE,TAMIL NADU,586839,FALSE,Easy Ship
3818,403-2064624-5783316,05-21-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3797-KR-3XL,Ethnic Dress,3XL,B098VXG22J,Shipped,1,INR,1058.5,PUNE,MAHARASHTRA,496753,IN Core Free Shipping,Amazon
3819,403-1278858-5284301,04-28-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3733-KR-XL,Set,XL,B09W3UXLHF,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,409441,FALSE,Easy Ship
3820,403-3406540-8828060,05-06-22,Cancelled,Amazon,Amazon.in,Standard,JNE3394-KR-XS,Saree,XS,B09G3B6MV2,Cancelled,0,INR,0.0,KOLKATA,WEST BENGAL,513862,IN Core Free Shipping,Amazon
3821,403-2825720-2804552,04-13-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-XL,Blouse,XL,B082W9XY8F,Shipped,3,INR,744.29,LUCKNOW,UTTAR PRADESH,699249,IN Core Free Shipping,Amazon
3822,403-3616841-5711750,05-15-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-L,Ethnic Dress,L,B098VXG22J,Cancelled,0,INR,0.0,MADURAI,TAMIL NADU,523759,IN Core Free Shipping,Easy Ship
3823,403-4489923-5399663,05-11-22,Shipped,Amazon,Amazon.in,Standard,JNE3733-KR-L,Western Dress,L,B08LWWYMDX,Unshipped,3,INR,1058.5,HUBLI,KARNATAKA,556459,IN Core Free Shipping,Amazon
3824,403-5383243-1344408,05-02-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3394-KR-M,Western Dress,M,B09W3UXLHF,Unshipped,2,INR,1279.5,MALDA,WEST BENGAL,414519,IN Core Free Shipping,Easy Ship
3825,403-9068594-7820756,04-12-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-3XL,kurta,3XL,B09G3B6MV2,Cancelled,0,INR,0.0,GUNTUR,ANDHRA PRADESH,482515,IN Core Free Shipping,Easy Ship
3826,403-2387583-1745608,04-08-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-XS,Set,XS,B09W3UXLHF,Unshipped,2,INR,453.67,MADURAI,TAMIL NADU,465007,FALSE,Easy Ship
3827,403-1951196-9327555,05-11-22,Cancelled,Amazon,Amazon.in,Standard,J0003-SET-M,kurta,M,B082W9XY8F,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,551417,IN Core Free Shipping,Amazon
3828,403-6702586-1545149,04-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3733-KR-L,Top,L,B09W3UXLHF,Cancelled,0,INR,0.0,VIJAYAWADA,ANDHRA PRADESH,416774,FALSE,Amazon
3829,403-6922292-6624393,05-16-22,Cancelled,Amazon,Amazon.in,Standard,J0003-SET-XL,Western Dress,XL,B098VXG22J,Cancelled,0,INR,0.0,PUNE,MAHARASHTRA,434321,FALSE,Amazon
3830,403-3156383-8935391,05-09-22,Shipped,Amazon,Amazon.in,Standard,NWM01-XL,Set,XL,B082W9XY8F,Unshipped,1,INR,579.48,VISAKHAPATNAM,ANDHRA PRADESH,495915,FALSE,Amazon
3831,403-7578022-6088471,04-01-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,NWM01-XL,Top,XL,B082W9XY8F,Shipped,2,INR,314.87,KANPUR,UTTAR PRADESH,418566,IN Core Free Shipping,Amazon
3832,403-3877626-4037489,05-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405-KR-XL,Western Dress,XL,B09G3B6MV2,Shipped,2,INR,314.87,HUBLI,KARNATAKA,606931,IN Core Free Shipping,Easy Ship
3833,403-3642182-7609184,05-17-22,Shipped,Merchant,Amazon.in,Standard,JNE3733-KR-M,Blouse,M,B09G3B6MV2,Shipped,1,INR,744.29,PURULIA,WEST BENGAL,654482,FALSE,Easy Ship
3834,403-8625421-5074450,05-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-S,kurta,S,B08LWWYMDX,Unshipped,1,INR,579.48,GHAZIABAD,UTTAR PRADESH,425594,FALSE,Easy Ship
3835,403-9266092-1773354,05-28-22,Cancelled,Merchant,Amazon.in,Expedited,NWM01-3XL,Set,3XL,B09G3B6MV2,Cancelled,0,INR,0.0,COIMBATORE,TAMIL NADU,436140,IN Core Free Shipping,Easy Ship
3836,403-4951717-9858197,05-07-22,Cancelled,Merchant,Amazon.in,Standard,J0003-SET-XS,kurta,XS,B08LWWYMDX,Cancelled,0,INR,0.0,MADURAI,TAMIL NADU,637364,FALSE,Easy Ship
3837,403-8534618-9113025,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3733-KR-XXL,Saree,XXL,B098VXG22J,Cancelled,0,INR,0.0,SALEM,TAMIL NADU,422281,FALSE,Amazon
3838,403-5381731-4401251,04-04-22,Shipped,Amazon,Amazon.in,Expedited,JNE3733-KR-XL,Western Dress,XL,B082W9XY8F,Unshipped,2,INR,579.48,BENGALURU,KARNATAKA,634436,FALSE,Amazon
3839,403-3098704-4801564,04-01-22,Shipped,Merchant,Amazon.in,Expedited,J0003-SET-XL,Bottom,XL,B082W9XY8F,Unshipped,1,INR,1058.5,GUNTUR,ANDHRA PRADESH,634226,IN Core Free Shipping,Easy Ship
3840,403-6514107-7168429,04-15-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-3XL,kurta,3XL,B098VXG22J,Unshipped,1,INR,453.67,SALEM,TAMIL NADU,489175,IN Core Free Shipping,Amazon
3841,403-6935691-2800400,05-09-22,Shipped,Amazon,Amazon.in,Standard,JNE3733-KR-XXL,Saree,XXL,B08LWWYMDX,Shipped,2,INR,1058.5,MADURAI,TAMIL NADU,666850,IN Core Free Shipping,Amazon
3842,403-2600312-3700839,05-03-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-M,Set,M,B09G3B6MV2,Unshipped,1,INR,579.48,GHAZIABAD,UTTAR PRADESH,523181,IN Core Free Shipping,Amazon
3843,403-7284838-5018933,04-05-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405-KR-S,Ethnic Dress,S,B09G3B6MV2,Unshipped,1,INR,579.48,Noida,UTTAR PRADESH,670696,IN Core Free Shipping,Easy Ship
3844,403-3408970-9984010,04-27-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-L,kurta,L,B08LWWYMDX,Unshipped,2,INR,744.29,HUBLI,KARNATAKA,530739,FALSE,Amazon
3845,403-8157612-5379348,05-02-22,Shipped,Merchant,Amazon.in,Expedited,JNE3405-KR-XL,Top,XL,B082W9XY8F,Unshipped,2,INR,579.48,MADURAI,TAMIL NADU,652579,IN Core Free Shipping,Easy Ship
3846,403-6573487-8576231,04-10-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3394-KR-S,Bottom,S,B098VXG22J,Cancelled,0,INR,0.0,PURULIA,WEST BENGAL,612579,FALSE,Easy Ship
3847,403-9979464-1044833,05-13-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3405-KR-S,Blouse,S,B08LWWYMDX,Unshipped,1,INR,1279.5,KALYAN,MAHARASHTRA,629671,FALSE,Amazon
3848,403-6047596-1014096,04-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-XS,Ethnic Dress,XS,B098VXG22J,Shipped,2,INR,744.29,MANGALURU,KARNATAKA,669541,IN Core Free Shipping,Easy Ship
3849,403-7088908-9837659,05-21-22,Shipped,Merchant,Amazon.in,Expedited,JNE3797-KR-3XL,kurta,3XL,B09W3UXLHF,Unshipped,2,INR,453.67,Noida,UTTAR PRADESH,645371,IN Core Free Shipping,Easy Ship
3850,403-8079076-6123417,05-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3733-KR-M,Western Dress,M,B09G3B6MV2,Cancelled,0,INR,0.0,GUNTUR,ANDHRA PRADESH,627115,FALSE,Easy Ship
3851,403-5221656-3050504,04-24-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-XS,kurta,XS,B082W9XY8F,Unshipped,3,INR,1058.5,VISAKHAPATNAM,ANDHRA PRADESH,402795,IN Core Free Shipping,Amazon
3852,403-1050203-2726806,05-20-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-XS,Saree,XS,B098VXG22J,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,692032,FALSE,Amazon
3853,403-3181152-1751990,04-06-22,Shipped,Merchant,Amazon.in,Expedited,JNE3405-KR-XXL,Western Dress,XXL,B09G3B6MV2,Unshipped,2,INR,579.48,CHIRALA,ANDHRA PRADESH,449580,IN Core Free Shipping,Easy Ship
3854,403-4116986-1598162,04-05-22,Shipped,Merchant,Amazon.in,Standard,JNE3394-KR-3XL,Top,3XL,B09G3B6MV2,Shipped,3,INR,453.67,HUBLI,KARNATAKA,648408,IN Core Free Shipping,Easy Ship
3855,403-1719006-1646713,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,NWM01-M,Set,M,B09W3UXLHF,Cancelled,0,INR,0.0,BENGALURU,KARNATAKA,504269,IN Core Free Shipping,Amazon
3856,403-4271132-9817694,04-21-22,Shipped,Merchant,Amazon.in,Standard,NWM01-XL,Western Dress,XL,B098VXG22J,Shipped,2,INR,1058.5,Noida,UTTAR PRADESH,556351,FALSE,Easy Ship
3857,403-2376076-8717089,05-26-22,Shipped,Merchant,Amazon.in,Expedited,JNE3405-KR-XXL,Bottom,XXL,B08LWWYMDX,Unshipped,3,INR,744.29,NAGPUR,MAHARASHTRA,409344,FALSE,Easy Ship
3858,403-6386187-4763747,05-23-22,Shipped,Amazon,Amazon.in,Standard,NWM01-L,Western Dress,L,B08LWWYMDX,Shipped,1,INR,1058.5,MYSURU,KARNATAKA,611153,FALSE,Amazon
3859,403-2327746-6571765,04-15-22,Shipped,Merchant,Amazon.in,Standard,JNE3405-KR-M,Bottom,M,B09W3UXLHF,Unshipped,2,INR,1058.5,COIMBATORE,TAMIL NADU,682404,IN Core Free Shipping,Easy Ship
3860,403-3326789-1940634,04-09-22,Cancelled,Merchant,Amazon.in,Standard,NWM01-L,Western Dress,L,B09G3B6MV2,Cancelled,0,INR,0.0,VIJAYAWADA,ANDHRA PRADESH,473859,IN Core Free Shipping,Easy Ship
3861,403-2487958-5133801,05-22-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-XL,Bottom,XL,B09W3UXLHF,Unshipped,2,INR,579.48,MANGALURU,KARNATAKA,449335,IN Core Free Shipping,Amazon
3862,403-2228185-7015800,05-01-22,Shipped,Merchant,Amazon.in,Standard,JNE3797-KR-S,Saree,S,B098VXG22J,Unshipped,2,INR,579.48,NELLORE,ANDHRA PRADESH,452091,FALSE,Easy Ship
3863,403-8780415-7610249,04-12-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797-KR-XS,Blouse,XS,B09W3UXLHF,Unshipped,1,INR,1058.5,HUBLI,KARNATAKA,409431,FALSE,Amazon
3864,403-7800767-7264436,05-23-22,Cancelled,Merchant,Amazon.in,Standard,NWM01-S,kurta,S,B08LWWYMDX,Cancelled,0,INR,0.0,PURULIA,WEST BENGAL,454607,IN Core Free Shipping,Easy Ship
3865,403-2655895-2745401,05-12-22,Shipped,Merchant,Amazon.in,Standard,JNE3797-KR-S,Saree,S,B08LWWYMDX,Unshipped,2,INR,453.67,KALYAN,MAHARASHTRA,557663,IN Core Free Shipping,Easy Ship
3866,403-3595492-5548428,04-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3394-KR-XXL,kurta,XXL,B09W3UXLHF,Unshipped,2,INR,579.48,SALEM,TAMIL NADU,604648,FALSE,Amazon
3867,403-1573875-4968288,04-10-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-L,kurta,L,B082W9XY8F,Shipped,3,INR,453.67,SALEM,TAMIL NADU,484637,IN Core Free Shipping,Amazon
3868,403-3053256-8473819,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3733-KR-3XL,Ethnic Dress,3XL,B08LWWYMDX,Unshipped,2,INR,1058.5,THANE,MAHARASHTRA,594176,FALSE,Easy Ship
3869,403-7699346-9281318,05-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003-SET-S,Bottom,S,B09G3B6MV2,Unshipped,3,INR,1058.5,BENGALURU,KARNATAKA,472370,FALSE,Easy Ship
3870,403-1582273-6410886,05-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3394-KR-XS,kurta,XS,B09W3UXLHF,Shipped,1,INR,1279.5,BENGALURU,KARNATAKA,645898,IN Core Free Shipping,Amazon
3871,403-8500221-2774213,04-30-22,Shipped,Amazon,Amazon.in,Standard,JNE3394-KR-XL,Ethnic Dress,XL,B082W9XY8F,Shipped,3,INR,744.29,SALEM,TAMIL NADU,483673,FALSE,Amazon
3872,403-9782856-3989714,05-08-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3405-KR-XL,Saree,XL,B082W9XY8F,Unshipped,2,INR,1058.5,AGRA,UTTAR PRADESH,452708,IN Core Free Shipping,Amazon
3873,403-6035054-5101855,04-06-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3394-KR-XL,Ethnic Dress,XL,B08LWWYMDX,Shipped,3,INR,1279.5,KALYAN,MAHARASHTRA,562087,IN Core Free Shipping,Easy Ship
3874,403-2665294-5275372,04-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3394-KR-XS,Set,XS,B09G3B6MV2,Unshipped,1,INR,579.48,NELLORE,ANDHRA PRADESH,425645,IN Core Free Shipping,Easy Ship
3875,403-2895322-4299553,05-27-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-XS,Bottom,XS,B082W9XY8F,Shipped,1,INR,314.87,VIJAYAWADA,ANDHRA PRADESH,509599,FALSE,Amazon
3876,403-9575552-9018687,04-15-22,Shipped,Merchant,Amazon.in,Standard,JNE3733-KR-S,Top,S,B09W3UXLHF,Unshipped,1,INR,1279.5,CHENNAI,TAMIL NADU,560432,IN Core Free Shipping,Easy Ship
3877,403-2721817-4813329,04-19-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-S,kurta,S,B082W9XY8F,Shipped,1,INR,453.67,SALEM,TAMIL NADU,579403,FALSE,Amazon
3878,403-2567689-7069480,04-08-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-XS,kurta,XS,B098VXG22J,Cancelled,0,INR,0.0,BENGALURU,KARNATAKA,661247,FALSE,Amazon
3879,403-7916266-4888677,05-23-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3797-KR-3XL,Ethnic Dress,3XL,B082W9XY8F,Shipped,1,INR,453.67,MYSURU,KARNATAKA,450831,IN Core Free Shipping,Amazon
3880,403-7623122-5975792,05-26-22,Shipped,Merchant,Amazon.in,Expedited,JNE3733-KR-M,Western Dress,M,B08LWWYMDX,Unshipped,2,INR,314.87,SALEM,TAMIL NADU,477378,FALSE,Easy Ship
3881,403-1143145-2417772,04-19-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-XXL,Blouse,XXL,B09G3B6MV2,Cancelled,0,INR,0.0,NAGPUR,MAHARASHTRA,676407,FALSE,Easy Ship
3882,403-3909186-4532428,05-08-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-M,Top,M,B098VXG22J,Shipped,1,INR,744.29,MANGALURU,KARNATAKA,559143,FALSE,Amazon
3883,403-6813707-4433119,05-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405-KR-XS,Set,XS,B08LWWYMDX,Cancelled,0,INR,0.0,SILIGURI,WEST BENGAL,427017,FALSE,Amazon
3884,403-2761247-8403901,05-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,J0003-SET-L,Set,L,B08LWWYMDX,Unshipped,2,INR,1058.5,PUNE,MAHARASHTRA,458650,IN Core Free Shipping,Easy Ship
3885,403-2617267-2358203,05-06-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3797-KR-3XL,Blouse,3XL,B098VXG22J,Cancelled,0,INR,0.0,COIMBATORE,TAMIL NADU,490478,FALSE,Easy Ship
3886,403-3529878-7251429,04-11-22,Shipped,Merchant,Amazon.in,Expedited,NWM01-S,Western Dress,S,B082W9XY8F,Shipped,1,INR,744.29,VISAKHAPATNAM,ANDHRA PRADESH,517623,FALSE,Easy Ship
3887,403-6649907-8221750,05-27-22,Shipped,Merchant,Amazon.in,Standard,JNE3405-KR-3XL,Blouse,3XL,B09G3B6MV2,Unshipped,1,INR,453.67,CHENNAI,TAMIL NADU,573489,IN Core Free Shipping,Easy Ship
3888,403-1648861-9456055,04-30-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,NWM01-XS,Set,XS,B098VXG22J,Shipped,3,INR,744.29,MADURAI,TAMIL NADU,612410,FALSE,Amazon
3889,403-4924423-5971020,05-21-22,Cancelled,Merchant,Amazon.in,Standard,JNE3405-KR-M,Set,M,B09W3UXLHF,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,661261,FALSE,Easy Ship
3890,403-8273367-4114430,05-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797-KR-XL,Bottom,XL,B098VXG22J,Cancelled,0,INR,0.0,Noida,UTTAR PRADESH,694071,IN Core Free Shipping,Amazon
3891,403-8318312-2501434,04-09-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-XL,Saree,XL,B09W3UXLHF,Unshipped,3,INR,1058.5,CHIRALA,ANDHRA PRADESH,551705,IN Core Free Shipping,Easy Ship
3892,403-3149918-3710732,05-20-22,Shipped,Merchant,Amazon.in,Expedited,JNE3405-KR-XXL,Bottom,XXL,B098VXG22J,Shipped,1,INR,1279.5,VISAKHAPATNAM,ANDHRA PRADESH,687834,FALSE,Easy Ship
3893,403-4832267-5138792,04-15-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-L,Saree,L,B098VXG22J,Unshipped,3,INR,1058.5,AGRA,UTTAR PRADESH,561357,FALSE,Amazon
3894,403-5698124-5678135,04-24-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3797-KR-3XL,kurta,3XL,B09W3UXLHF,Shipped,2,INR,314.87,LUCKNOW,UTTAR PRADESH,416585,FALSE,Amazon
3895,403-3469705-7766924,04-27-22,Cancelled,Merchant,Amazon.in,Standard,JNE3733-KR-XS,Set,XS,B08LWWYMDX,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,508480,IN Core Free Shipping,Easy Ship
3896,403-4904095-2258188,04-25-22,Shipped,Amazon,Amazon.in,Standard,JNE3394-KR-XS,Bottom,XS,B08LWWYMDX,Unshipped,3,INR,314.87,GHAZIABAD,UTTAR PRADESH,442753,FALSE,Amazon
3897,403-4959708-1041322,04-29-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,J0003-SET-XXL,Bottom,XXL,B098VXG22J,Shipped,2,INR,1279.5,KOLKATA,WEST BENGAL,435731,IN Core Free Shipping,Amazon
3898,403-7621248-2226322,05-26-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-XL,Bottom,XL,B082W9XY8F,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,651793,FALSE,Easy Ship
3899,403-2006817-2996438,05-04-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-S,Set,S,B082W9XY8F,Shipped,3,INR,744.29,VISAKHAPATNAM,ANDHRA PRADESH,517274,IN Core Free Shipping,Amazon
3900,403-2399554-4220239,04-01-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3394-KR-XXL,Bottom,XXL,B09G3B6MV2,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,455923,IN Core Free Shipping,Easy Ship
3901,403-4055220-9554058,05-04-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3733-KR-3XL,Western Dress,3XL,B09W3UXLHF,Shipped,3,INR,1279.5,MANGALURU,KARNATAKA,511622,IN Core Free Shipping,Easy Ship
3902,403-6818075-3121015,04-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3797-KR-M,Set,M,B09W3UXLHF,Unshipped,3,INR,1058.5,CHENNAI,TAMIL NADU,645189,IN Core Free Shipping,Amazon
3903,403-8809195-7332287,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405-KR-L,Saree,L,B09W3UXLHF,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,405486,IN Core Free Shipping,Amazon
3904,403-3359639-4615404,05-14-22,Cancelled,Merchant,Amazon.in,Expedited,NWM01-M,Western Dress,M,B09W3UXLHF,Cancelled,0,INR,0.0,GHAZIABAD,UTTAR PRADESH,487053,FALSE,Easy Ship
3905,403-1530054-5462042,05-12-22,Shipped,Merchant,Amazon.in,Standard,JNE3394-KR-XXL,Blouse,XXL,B09G3B6MV2,Shipped,2,INR,453.67,MUMBAI,MAHARASHTRA,470351,IN Core Free Shipping,Easy Ship
3906,403-5365126-3300280,04-14-22,Shipped,Amazon,Amazon.in,Standard,JNE3733-KR-XXL,Set,XXL,B09W3UXLHF,Shipped,1,INR,744.29,HUBLI,KARNATAKA,611992,FALSE,Amazon
3907,403-2616404-9263332,05-05-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NWM01-XL,Western Dress,XL,B082W9XY8F,Unshipped,2,INR,453.67,CHIRALA,ANDHRA PRADESH,570927,FALSE,Easy Ship
3908,403-7409161-8610164,04-04-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3405-KR-XS,Set,XS,B09G3B6MV2,Unshipped,3,INR,1279.5,SALEM,TAMIL NADU,552047,IN Core Free Shipping,Amazon
3909,403-1108850-1847590,05-15-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,J0003-SET-3XL,Bottom,3XL,B08LWWYMDX,Unshipped,1,INR,744.29,SILIGURI,WEST BENGAL,489363,IN Core Free Shipping,Amazon
3910,403-3456466-9218795,05-07-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3405-KR-L,Set,L,B082W9XY8F,Cancelled,0,INR,0.0,SILIGURI,WEST BENGAL,520205,FALSE,Easy Ship
3911,403-7045534-9096157,04-22-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3797-KR-3XL,Saree,3XL,B09W3UXLHF,Unshipped,3,INR,453.67,MANGALURU,KARNATAKA,470498,FALSE,Amazon
3912,403-5068126-2014930,05-06-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-M,Top,M,B09W3UXLHF,Shipped,3,INR,579.48,KALYAN,MAHARASHTRA,624448,IN Core Free Shipping,Amazon
3913,403-4065353-5887518,05-31-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-L,Western Dress,L,B08LWWYMDX,Cancelled,0,INR,0.0,BENGALURU,KARNATAKA,608485,IN Core Free Shipping,Amazon
3914,403-4905355-4646748,04-16-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-3XL,Blouse,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,NELLORE,ANDHRA PRADESH,574448,FALSE,Easy Ship
3915,403-2333641-4744312,04-24-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-3XL,Top,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,VIJAYAWADA,ANDHRA PRADESH,438085,IN Core Free Shipping,Amazon
3916,403-6418195-1938289,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405-KR-S,Top,S,B09W3UXLHF,Cancelled,0,INR,0.0,MALDA,WEST BENGAL,587198,FALSE,Amazon
3917,403-5089178-6431504,05-20-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3733-KR-S,Saree,S,B08LWWYMDX,Cancelled,0,INR,0.0,AGRA,UTTAR PRADESH,481356,IN Core Free Shipping,Easy Ship
3918,403-8652487-4490354,05-29-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3797-KR-XS,Top,XS,B08LWWYMDX,Shipped,3,INR,1279.5,HUBLI,KARNATAKA,642398,IN Core Free Shipping,Amazon
3919,403-2500576-8664036,04-19-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-M,Saree,M,B09G3B6MV2,Shipped,3,INR,453.67,BENGALURU,KARNATAKA,681194,FALSE,Easy Ship
3920,403-4838574-7627356,05-27-22,Shipped,Amazon,Amazon.in,Expedited,JNE3733-KR-S,Bottom,S,B08LWWYMDX,Unshipped,2,INR,1279.5,COIMBATORE,TAMIL NADU,578151,IN Core Free Shipping,Amazon
3921,403-9065485-9287359,05-24-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-3XL,kurta,3XL,B08LWWYMDX,Unshipped,3,INR,1058.5,PURULIA,WEST BENGAL,572234,FALSE,Amazon
3922,403-8723585-3788903,04-03-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3394-KR-XL,Bottom,XL,B09G3B6MV2,Shipped,2,INR,1279.5,VIJAYAWADA,ANDHRA PRADESH,446679,FALSE,Amazon
3923,403-5708814-4499373,04-18-22,Cancelled,Merchant,Amazon.in,Standard,J0003-SET-S,Top,S,B09G3B6MV2,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,602276,IN Core Free Shipping,Easy Ship
3924,403-8647079-4695855,05-20-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-XL,kurta,XL,B082W9XY8F,Shipped,2,INR,1279.5,GHAZIABAD,UTTAR PRADESH,665873,IN Core Free Shipping,Easy Ship
3925,403-1751394-7195754,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797-KR-XL,Blouse,XL,B09W3UXLHF,Cancelled,0,INR,0.0,MADURAI,TAMIL NADU,473952,IN Core Free Shipping,Amazon
3926,403-4231318-2964419,05-02-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3394-KR-XS,Blouse,XS,B098VXG22J,Unshipped,3,INR,744.29,MYSURU,KARNATAKA,599026,FALSE,Easy Ship
3927,403-3180870-2338692,04-19-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-XXL,Set,XXL,B08LWWYMDX,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,657990,FALSE,Amazon
3928,403-9085646-5801508,05-02-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-M,kurta,M,B08LWWYMDX,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,416446,IN Core Free Shipping,Amazon
3929,403-6038341-9773918,04-03-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-XL,Bottom,XL,B098VXG22J,Cancelled,0,INR,0.0,SILIGURI,WEST BENGAL,531085,IN Core Free Shipping,Easy Ship
